age,pre
10000.0,-0.017566
10100.0,-0.017815
10200.0,-0.01805
10300.0,-0.018271
10400.0,-0.018478
10500.0,-0.018669
10600.0,-0.018844
10700.0,-0.019003
10800.0,-0.019144
10900.0,-0.019268
11000.0,-0.019374
11100.0,-0.019458
11200.0,-0.019524
11300.0,-0.019572
11400.0,-0.019603
11500.0,-0.019616
11600.0,-0.019613
11700.0,-0.019594
11800.0,-0.019558
11900.0,-0.019507
12000.0,-0.01944
12100.0,-0.019359
12200.0,-0.019262
12300.0,-0.019151
12400.0,-0.019024
12500.0,-0.018881
12600.0,-0.018723
12700.0,-0.01855
12800.0,-0.018363
12900.0,-0.01816
13000.0,-0.017942
13100.0,-0.017711
13200.0,-0.017465
13300.0,-0.017206
13400.0,-0.016932
13500.0,-0.016644
13600.0,-0.016343
13700.0,-0.016028
13800.0,-0.015699
13900.0,-0.015357
14000.0,-0.015001
14100.0,-0.014632
14200.0,-0.01425
14300.0,-0.013855
14400.0,-0.013448
14500.0,-0.01303
14600.0,-0.0126
14700.0,-0.01216
14800.0,-0.01171
14900.0,-0.011249
15000.0,-0.010779
15100.0,-0.010301
15200.0,-0.009814
15300.0,-0.009319
15400.0,-0.008817
15500.0,-0.008309
15600.0,-0.007795
15700.0,-0.007275
15800.0,-0.006751
15900.0,-0.006222
16000.0,-0.005689
16100.000000000002,-0.005155
16200.0,-0.004618
16300.0,-0.004078
16400.0,-0.003536
16500.0,-0.002991
16600.0,-0.002444
16700.0,-0.001895
16800.0,-0.001345
16900.0,-0.000793
17000.0,-0.000241
17100.0,0.000314
17200.0,0.000868
17300.0,0.001422
17400.0,0.001975
17500.0,0.002525
17600.0,0.003074
17700.0,0.00362
17800.0,0.004162
17900.0,0.0047
18000.0,0.005234
18100.0,0.005764
18200.0,0.006288
18300.0,0.006806
18400.0,0.007317
18500.0,0.007821
18600.0,0.008318
18700.0,0.008806
18800.0,0.009285
18900.0,0.009755
19000.0,0.010214
19100.0,0.010661
19200.0,0.011096
19300.0,0.011521
19400.0,0.011935
19500.0,0.012338
19600.0,0.01273
19700.0,0.013112
19800.0,0.013482
19900.0,0.013842
20000.0,0.014191
20100.0,0.014532
20200.0,0.014861
20300.0,0.015179
20400.0,0.015485
20500.0,0.015778
20600.0,0.016058
20700.0,0.016325
20800.0,0.016577
20900.0,0.016815
21000.0,0.017038
21100.0,0.017244
21200.0,0.017435
21300.0,0.01761
21400.0,0.01777
21500.0,0.017913
21600.0,0.018041
21700.0,0.018153
21800.0,0.018249
21900.0,0.01833
22000.0,0.018394
22100.0,0.018442
22200.0,0.018475
22300.0,0.018492
22400.0,0.018493
22500.0,0.018479
22600.0,0.01845
22700.0,0.018406
22800.0,0.018347
22900.0,0.018273
23000.0,0.018185
23100.0,0.018083
23200.0,0.017966
23300.0,0.017836
23400.0,0.017692
23500.0,0.017535
23600.0,0.017365
23700.0,0.017182
23800.0,0.016985
23900.0,0.016777
24000.0,0.016555
24100.0,0.016324
24200.0,0.016079
24300.0,0.015823
24400.0,0.015553
24500.0,0.015271
24600.0,0.014977
24700.0,0.014669
24800.0,0.014349
24900.0,0.014017
25000.0,0.013672
25100.0,0.01331
25200.0,0.012938
25300.0,0.012555
25400.0,0.012163
25500.0,0.011762
25600.0,0.011354
25700.0,0.010939
25800.0,0.010519
25900.0,0.010093
26000.0,0.009664
26100.0,0.009235
26200.0,0.008803
26300.0,0.008367
26400.0,0.007927
26500.0,0.007483
26600.0,0.007035
26700.0,0.006583
26800.0,0.006126
26900.0,0.005665
27000.0,0.0052
27100.0,0.004727
27200.0,0.004251
27300.0,0.003771
27400.0,0.003289
27500.0,0.002805
27600.0,0.002321
27700.0,0.001836
27800.0,0.001351
27900.0,0.000868
28000.0,0.000386
28100.0,-9.3e-05
28200.0,-0.000569
28300.0,-0.001042
28400.0,-0.001512
28500.0,-0.001978
28600.0,-0.002439
28700.0,-0.002896
28800.0,-0.003348
28900.0,-0.003795
29000.0,-0.004237
29100.0,-0.004673
29200.0,-0.005103
29300.0,-0.005527
29400.0,-0.005944
29500.0,-0.006355
29600.0,-0.006759
29700.0,-0.007156
29800.0,-0.007545
29900.0,-0.007928
30000.0,-0.008302
30100.0,-0.008667
30200.0,-0.009024
30300.0,-0.009373
30400.0,-0.009713
30500.0,-0.010045
30600.0,-0.010369
30700.0,-0.010683
30800.0,-0.010989
30900.0,-0.011286
31000.0,-0.011574
31100.0,-0.011856
31200.0,-0.012128
31300.0,-0.012391
31400.0,-0.012643
31500.0,-0.012884
31600.0,-0.013114
31700.0,-0.013332
31800.0,-0.013539
31900.0,-0.013733
32000.0,-0.013914
32100.0,-0.01408
32200.000000000004,-0.014234
32299.999999999996,-0.014376
32400.0,-0.014505
32500.0,-0.014624
32600.0,-0.014731
32700.000000000004,-0.014827
32800.0,-0.014912
32900.0,-0.014987
33000.0,-0.015053
33100.0,-0.015109
33200.0,-0.015155
33300.0,-0.015192
33400.0,-0.015218
33500.0,-0.015234
33600.0,-0.01524
33700.0,-0.015236
33800.0,-0.015222
33900.0,-0.015198
34000.0,-0.015164
34100.0,-0.01512
34200.0,-0.015067
34300.0,-0.015003
34400.0,-0.01493
34500.0,-0.014847
34600.0,-0.014753
34700.0,-0.01465
34800.0,-0.014537
34900.0,-0.014414
35000.0,-0.014281
35100.0,-0.014137
35200.0,-0.013983
35300.0,-0.013821
35400.0,-0.013649
35500.0,-0.013469
35600.0,-0.01328
35700.0,-0.013084
35800.0,-0.012881
35900.0,-0.01267
36000.0,-0.012452
36100.0,-0.012228
36200.0,-0.011999
36300.0,-0.011763
36400.0,-0.011521
36500.0,-0.011275
36600.0,-0.011023
36700.0,-0.010766
36800.0,-0.010505
36900.0,-0.01024
37000.0,-0.00997
37100.0,-0.009697
37200.0,-0.009421
37300.0,-0.00914
37400.0,-0.008855
37500.0,-0.008565
37600.0,-0.00827
37700.0,-0.00797
37800.0,-0.007666
37900.0,-0.007357
38000.0,-0.007044
38100.0,-0.006723
38200.0,-0.006398
38300.0,-0.006069
38400.0,-0.005738
38500.0,-0.005405
38600.0,-0.00507
38700.0,-0.004734
38800.0,-0.004397
38900.0,-0.004059
39000.0,-0.003722
39100.0,-0.003388
39200.0,-0.003054
39300.0,-0.00272
39400.0,-0.002387
39500.0,-0.002055
39600.0,-0.001723
39700.0,-0.001391
39800.0,-0.00106
39900.0,-0.000729
40000.0,-0.000398
40100.0,-6.8e-05
40200.0,0.000261
40300.0,0.00059
40400.0,0.000918
40500.0,0.001245
40600.0,0.001571
40700.0,0.001896
40800.0,0.00222
40900.0,0.002542
41000.0,0.002863
41100.0,0.003183
41200.0,0.003502
41300.0,0.003818
41400.0,0.004132
41500.0,0.004443
41600.0,0.00475
41700.0,0.005055
41800.0,0.005356
41900.0,0.005653
42000.0,0.005946
42100.0,0.006234
42200.0,0.006518
42300.0,0.006798
42400.0,0.007074
42500.0,0.007344
42600.0,0.00761
42700.0,0.007872
42800.0,0.008128
42900.0,0.008379
43000.0,0.008626
43100.0,0.008865
43200.0,0.009099
43300.0,0.009329
43400.0,0.009554
43500.0,0.009774
43600.0,0.009991
43700.0,0.010203
43800.0,0.010411
43900.0,0.010616
44000.0,0.010816
44100.0,0.011016
44200.0,0.011212
44300.0,0.011403
44400.0,0.011589
44500.0,0.011769
44600.0,0.011943
44700.0,0.01211
44800.0,0.01227
44900.0,0.012422
45000.0,0.012566
45100.0,0.012699
45200.0,0.012824
45300.0,0.012941
45400.0,0.013051
45500.0,0.013154
45600.0,0.01325
45700.0,0.01334
45800.0,0.013423
45900.0,0.013501
46000.0,0.013573
46100.0,0.013641
46200.0,0.013703
46300.0,0.01376
46400.0,0.01381
46500.0,0.013855
46600.0,0.013893
46700.0,0.013925
46800.0,0.01395
46900.0,0.013968
47000.0,0.013979
47100.0,0.013982
47200.0,0.013978
47300.0,0.013967
47400.0,0.013948
47500.0,0.013922
47600.0,0.013889
47700.0,0.013848
47800.0,0.013799
47900.0,0.013744
48000.0,0.01368
48100.0,0.013611
48200.0,0.013534
48300.0,0.013449
48400.0,0.013357
48500.0,0.013258
48600.0,0.013151
48700.0,0.013036
48800.0,0.012913
48900.0,0.012782
49000.0,0.012643
49100.0,0.012494
49200.0,0.012336
49300.0,0.012172
49400.0,0.012
49500.0,0.011821
49600.0,0.011636
49700.0,0.011446
49800.0,0.011249
49900.0,0.011048
50000.0,0.010842
50100.0,0.010635
50200.0,0.010424
50300.0,0.010207
50400.0,0.009984
50500.0,0.009756
50600.0,0.00952
50700.0,0.009278
50800.0,0.009028
50900.0,0.00877
51000.0,0.008504
51100.0,0.008225
51200.0,0.007938
51300.0,0.007644
51400.0,0.007343
51500.0,0.007035
51600.0,0.006721
51700.0,0.006402
51800.0,0.006077
51900.0,0.005749
52000.0,0.005416
52100.0,0.005082
52200.0,0.004745
52300.0,0.004404
52400.0,0.00406
52500.0,0.003713
52600.0,0.003362
52700.0,0.003009
52800.0,0.002653
52900.0,0.002293
53000.0,0.001931
53100.0,0.001566
53200.0,0.001198
53300.0,0.000827
53400.0,0.000453
53500.0,7.7e-05
53600.0,-0.000303
53700.0,-0.000685
53800.0,-0.001069
53900.0,-0.001456
54000.0,-0.001846
54100.0,-0.002239
54200.0,-0.002633
54300.0,-0.003029
54400.0,-0.003426
54500.0,-0.003824
54600.0,-0.004222
54700.0,-0.00462
54800.0,-0.005017
54900.0,-0.005414
55000.0,-0.005809
55100.0,-0.006203
55200.0,-0.006594
55300.0,-0.006984
55400.0,-0.007371
55500.0,-0.007754
55600.0,-0.008135
55700.0,-0.008512
55800.0,-0.008885
55900.0,-0.009253
56000.0,-0.009617
56100.0,-0.009975
56200.0,-0.010328
56300.0,-0.010676
56400.0,-0.011019
56500.0,-0.011359
56600.0,-0.011694
56700.0,-0.012024
56800.0,-0.01235
56900.0,-0.012672
57000.0,-0.012989
57100.0,-0.013304
57200.0,-0.013614
57300.0,-0.013917
57400.0,-0.014214
57500.0,-0.014504
57600.0,-0.014786
57700.0,-0.015059
57800.0,-0.015323
57900.0,-0.015578
58000.0,-0.015823
58100.0,-0.016056
58200.0,-0.016279
58300.0,-0.016492
58400.0,-0.016694
58500.0,-0.016886
58600.0,-0.017067
58700.0,-0.017237
58800.0,-0.017397
58900.0,-0.017546
59000.0,-0.017684
59100.0,-0.01781
59200.0,-0.017925
59300.0,-0.018029
59400.0,-0.018121
59500.0,-0.018202
59600.0,-0.018272
59700.0,-0.01833
59800.0,-0.018378
59900.0,-0.018413
60000.0,-0.018438
60100.0,-0.018453
60200.0,-0.018456
60300.0,-0.018447
60400.0,-0.018425
60500.0,-0.018391
60600.0,-0.018343
60700.0,-0.018282
60800.0,-0.018207
60900.0,-0.018118
61000.0,-0.018015
61100.0,-0.017896
61200.0,-0.017763
61300.0,-0.017615
61400.0,-0.017454
61500.0,-0.017278
61600.0,-0.017089
61700.0,-0.016886
61800.0,-0.01667
61900.0,-0.016441
62000.0,-0.016199
62100.0,-0.015945
62200.0,-0.015678
62300.0,-0.015399
62400.0,-0.015108
62500.0,-0.014805
62600.0,-0.01449
62700.0,-0.014164
62800.0,-0.013826
62900.0,-0.013477
63000.0,-0.013117
63100.0,-0.012746
63200.0,-0.012363
63300.0,-0.01197
63400.0,-0.011565
63500.0,-0.01115
63600.0,-0.010723
63700.0,-0.010287
63800.0,-0.00984
63900.0,-0.009383
64000.0,-0.008916
64099.99999999999,-0.008441
64200.0,-0.007957
64300.0,-0.007465
64400.00000000001,-0.006965
64500.0,-0.006456
64599.99999999999,-0.005941
64700.0,-0.005417
64800.0,-0.004887
64900.00000000001,-0.004349
65000.0,-0.003805
65099.99999999999,-0.003252
65200.0,-0.002693
65300.0,-0.002128
65400.00000000001,-0.001558
65500.0,-0.000984
65600.0,-0.000407
65700.0,0.000173
65800.0,0.000756
65900.0,0.001339
66000.0,0.001923
66100.0,0.002504
66200.0,0.003084
66300.0,0.003664
66400.0,0.004243
66500.0,0.004822
66600.0,0.005399
66700.0,0.005975
66800.0,0.00655
66900.0,0.007125
67000.0,0.007697
67100.0,0.008271
67200.0,0.008843
67300.0,0.009412
67400.0,0.009977
67500.0,0.010539
67600.0,0.011095
67700.0,0.011647
67800.0,0.012192
67900.0,0.01273
68000.0,0.013261
68100.0,0.013783
68200.0,0.014296
68300.0,0.014799
68400.0,0.015293
68500.0,0.015777
68600.0,0.01625
68700.0,0.016713
68800.0,0.017164
68900.0,0.017603
69000.0,0.018031
69100.0,0.018446
69200.0,0.018849
69300.0,0.019239
69400.0,0.019616
69500.0,0.01998
69600.0,0.020331
69700.0,0.020668
69800.0,0.020991
69900.0,0.0213
70000.0,0.021594
70100.0,0.021872
70200.0,0.022136
70300.0,0.022383
70400.0,0.022615
70500.0,0.022831
70600.0,0.02303
70700.0,0.023213
70800.0,0.023379
70900.0,0.023528
71000.0,0.023659
71100.0,0.023776
71200.0,0.023875
71300.0,0.023955
71400.0,0.024017
71500.0,0.02406
71600.0,0.024084
71700.0,0.024088
71800.0,0.024073
71900.0,0.024038
72000.0,0.023982
72100.0,0.023903
72200.0,0.023805
72300.0,0.023687
72400.0,0.02355
72500.0,0.023394
72600.0,0.023221
72700.0,0.023029
72800.0,0.02282
72900.0,0.022593
73000.0,0.02235
73100.0,0.022092
73200.0,0.021818
73300.0,0.021526
73400.0,0.021217
73500.0,0.02089
73600.0,0.020546
73700.0,0.020185
73800.0,0.019805
73900.0,0.019408
74000.0,0.018993
74100.0,0.018559
74200.0,0.018108
74300.0,0.01764
74400.0,0.017155
74500.0,0.016655
74600.0,0.016139
74700.0,0.015608
74800.0,0.015063
74900.0,0.014504
75000.0,0.013932
75100.0,0.013348
75200.0,0.012751
75300.0,0.012144
75400.0,0.011525
75500.0,0.010895
75600.0,0.010254
75700.0,0.009603
75800.0,0.008943
75900.0,0.008273
76000.0,0.007594
76100.0,0.006904
76200.0,0.006207
76300.0,0.005501
76400.0,0.004788
76500.0,0.004067
76600.0,0.003341
76700.0,0.002609
76800.0,0.001872
76900.0,0.001131
77000.0,0.000386
77100.0,-0.000359
77200.0,-0.001107
77300.0,-0.001856
77400.0,-0.002607
77500.0,-0.003359
77600.0,-0.004111
77700.0,-0.004864
77800.0,-0.005616
77900.0,-0.006368
78000.0,-0.007119
78100.0,-0.00787
78200.0,-0.00862
78300.0,-0.009366
78400.0,-0.010109
78500.0,-0.010846
78600.0,-0.011579
78700.0,-0.012304
78800.0,-0.013023
78900.0,-0.013733
79000.0,-0.014435
79100.0,-0.015126
79200.0,-0.015807
79300.0,-0.016478
79400.0,-0.017139
79500.0,-0.017789
79600.0,-0.018428
79700.0,-0.019055
79800.0,-0.019671
79900.0,-0.020275
80000.0,-0.020866
80100.0,-0.021445
80200.0,-0.02201
80300.0,-0.022562
80400.0,-0.023099
80500.0,-0.023621
80600.0,-0.024127
80700.0,-0.024618
80800.0,-0.025092
80900.0,-0.025549
81000.0,-0.025989
81100.0,-0.02641
81200.0,-0.026814
81300.0,-0.027198
81400.0,-0.027562
81500.0,-0.027907
81600.0,-0.028231
81700.0,-0.028535
81800.0,-0.028817
81900.0,-0.029079
82000.0,-0.029319
82100.0,-0.029538
82200.0,-0.029736
82300.0,-0.029912
82400.0,-0.030066
82500.0,-0.030198
82600.0,-0.030309
82700.0,-0.030397
82800.0,-0.030463
82900.0,-0.030506
83000.0,-0.030527
83100.0,-0.030523
83200.0,-0.030495
83300.0,-0.030444
83400.0,-0.03037
83500.0,-0.030273
83600.0,-0.030153
83700.0,-0.03001
83800.0,-0.029845
83900.0,-0.029656
84000.0,-0.029446
84100.0,-0.029216
84200.0,-0.028964
84300.0,-0.028689
84400.0,-0.028392
84500.0,-0.028073
84600.0,-0.027731
84700.0,-0.027366
84800.0,-0.026979
84900.0,-0.02657
85000.0,-0.026138
85100.0,-0.025682
85200.0,-0.025204
85300.0,-0.024705
85400.0,-0.024186
85500.0,-0.023646
85600.0,-0.023086
85700.0,-0.022507
85800.0,-0.021909
85900.0,-0.021293
86000.0,-0.02066
86100.0,-0.020009
86200.0,-0.019342
86300.0,-0.018659
86400.0,-0.01796
86500.0,-0.017246
86600.0,-0.016516
86700.0,-0.015772
86800.0,-0.015014
86900.0,-0.014242
87000.0,-0.013456
87100.0,-0.012658
87200.0,-0.011847
87300.0,-0.011024
87400.0,-0.010189
87500.0,-0.009342
87600.0,-0.008485
87700.0,-0.007618
87800.0,-0.006741
87900.0,-0.005856
88000.0,-0.004962
88100.0,-0.004062
88200.0,-0.003156
88300.0,-0.002245
88400.0,-0.00133
88500.0,-0.00041
88600.0,0.000512
88700.0,0.001436
88800.0,0.002363
88900.0,0.00329
89000.0,0.004219
89100.0,0.005149
89200.0,0.006079
89300.0,0.007009
89400.0,0.007936
89500.0,0.008862
89600.0,0.009784
89700.0,0.010702
89800.0,0.011615
89900.0,0.012522
90000.0,0.013422
90100.0,0.014312
90200.0,0.015193
90300.0,0.016066
90400.0,0.016929
90500.0,0.017783
90600.0,0.018626
90700.0,0.019458
90800.0,0.020279
90900.0,0.021089
91000.0,0.021885
91100.0,0.022672
91200.0,0.023445
91300.0,0.024204
91400.0,0.024947
91500.0,0.025674
91600.0,0.026383
91700.0,0.027075
91800.0,0.027748
91900.0,0.028402
92000.0,0.029036
92100.0,0.029649
92200.0,0.03024
92300.0,0.03081
92400.0,0.031359
92500.0,0.031885
92600.0,0.032389
92700.0,0.032871
92800.0,0.033329
92900.0,0.033763
93000.0,0.034174
93100.0,0.03456
93200.0,0.034921
93300.0,0.035257
93400.0,0.035568
93500.0,0.035852
93600.0,0.036111
93700.0,0.036343
93800.0,0.036548
93900.0,0.036725
94000.0,0.036876
94100.0,0.036998
94200.0,0.037092
94300.0,0.037159
94400.0,0.037196
94500.0,0.037205
94600.0,0.037186
94700.0,0.037138
94800.0,0.037062
94900.0,0.036957
95000.0,0.036824
95100.0,0.036664
95200.0,0.036477
95300.0,0.036261
95400.0,0.036017
95500.0,0.035744
95600.0,0.035443
95700.0,0.035113
95800.0,0.034754
95900.0,0.034366
96000.0,0.03395
96100.0,0.0335
96200.0,0.033022
96300.0,0.032517
96400.0,0.031984
96500.0,0.031425
96600.0,0.03084
96700.0,0.030229
96800.0,0.029595
96900.0,0.028937
97000.0,0.028256
97100.0,0.027557
97200.0,0.026835
97300.0,0.026091
97400.0,0.025325
97500.0,0.024537
97600.0,0.023728
97700.0,0.022896
97800.0,0.022044
97900.0,0.02117
98000.0,0.020276
98100.0,0.019359
98200.0,0.018423
98300.0,0.017468
98400.0,0.016497
98500.0,0.015509
98600.0,0.014505
98700.0,0.013487
98800.0,0.012456
98900.0,0.011412
99000.0,0.010357
99100.0,0.009291
99200.0,0.008215
99300.0,0.007129
99400.0,0.006036
99500.0,0.004935
99600.0,0.003828
99700.0,0.002715
99800.0,0.001597
99900.0,0.000475
100000.0,-0.00065
100100.0,-0.001776
100200.0,-0.002904
100300.0,-0.004033
100400.0,-0.005162
100500.0,-0.00629
100600.0,-0.007416
100700.0,-0.00854
100800.0,-0.009661
100900.0,-0.010778
101000.0,-0.01189
101100.0,-0.012997
101200.0,-0.014096
101300.0,-0.015187
101400.0,-0.016269
101500.0,-0.017341
101600.0,-0.018402
101700.0,-0.01945
101800.0,-0.020485
101900.0,-0.021506
102000.0,-0.022512
102100.0,-0.023503
102200.0,-0.024478
102300.0,-0.025434
102400.0,-0.026372
102500.0,-0.02729
102600.0,-0.028188
102700.0,-0.029064
102800.0,-0.029917
102900.0,-0.030748
103000.0,-0.031554
103100.0,-0.032334
103200.0,-0.033088
103300.0,-0.033817
103400.0,-0.034519
103500.0,-0.035195
103600.0,-0.035845
103700.0,-0.036467
103800.0,-0.03706
103900.0,-0.037626
104000.0,-0.038162
104100.0,-0.03867
104200.0,-0.039147
104300.0,-0.039593
104400.0,-0.040006
104500.0,-0.040386
104600.0,-0.040733
104700.0,-0.041046
104800.0,-0.041324
104900.0,-0.041568
105000.0,-0.041776
105100.0,-0.041949
105200.0,-0.042087
105300.0,-0.04219
105400.0,-0.042257
105500.0,-0.042289
105600.0,-0.042284
105700.0,-0.042244
105800.0,-0.042168
105900.0,-0.042055
106000.0,-0.041907
106100.0,-0.04172
106200.0,-0.041497
106300.0,-0.041238
106400.0,-0.040944
106500.0,-0.040614
106600.0,-0.040249
106700.0,-0.039849
106800.0,-0.039415
106900.0,-0.038946
107000.0,-0.038444
107100.0,-0.03791
107200.0,-0.037344
107300.0,-0.036744
107400.0,-0.036112
107500.0,-0.035447
107600.0,-0.03475
107700.0,-0.034022
107800.0,-0.033263
107900.0,-0.032474
108000.0,-0.031654
108100.0,-0.030804
108200.0,-0.029925
108300.0,-0.029019
108400.0,-0.028085
108500.0,-0.027126
108600.0,-0.026141
108700.0,-0.025132
108800.0,-0.0241
108900.0,-0.023045
109000.0,-0.02197
109100.0,-0.020874
109200.0,-0.01976
109300.0,-0.018627
109400.0,-0.017478
109500.0,-0.016312
109600.0,-0.015131
109700.0,-0.013936
109800.0,-0.012727
109900.0,-0.011506
110000.0,-0.010274
110100.0,-0.00903
110200.0,-0.007776
110300.0,-0.006513
110400.0,-0.005243
110500.0,-0.003967
110600.0,-0.002685
110700.0,-0.001399
110800.0,-0.000111
110900.0,0.001178
111000.0,0.002467
111100.0,0.003753
111200.0,0.005036
111300.0,0.006314
111400.0,0.007587
111500.0,0.008854
111600.0,0.010114
111700.0,0.011365
111800.0,0.012608
111900.0,0.01384
112000.0,0.015061
112100.0,0.016274
112200.0,0.017473
112300.0,0.018658
112400.0,0.019828
112500.0,0.020981
112600.0,0.022117
112700.0,0.023233
112800.0,0.024329
112900.0,0.025403
113000.0,0.026454
113100.0,0.027479
113200.0,0.028479
113300.0,0.029453
113400.0,0.030401
113500.0,0.031323
113600.0,0.032216
113700.0,0.033081
113800.0,0.033917
113900.0,0.034724
114000.0,0.035501
114100.0,0.036249
114200.0,0.036966
114300.0,0.037651
114400.0,0.038303
114500.0,0.038923
114600.0,0.039508
114700.0,0.040059
114800.0,0.040575
114900.0,0.041055
115000.0,0.041499
115100.0,0.041905
115200.0,0.042274
115300.0,0.042604
115400.0,0.042897
115500.0,0.043151
115600.0,0.043367
115700.0,0.043544
115800.0,0.043683
115900.0,0.043783
116000.0,0.043845
116100.0,0.043869
116200.0,0.043856
116300.0,0.043806
116400.0,0.043718
116500.0,0.043594
116600.0,0.043432
116700.0,0.043234
116800.0,0.042999
116900.0,0.042727
117000.0,0.042419
117100.0,0.042074
117200.0,0.041692
117300.0,0.041274
117400.0,0.040821
117500.0,0.040332
117600.0,0.039808
117700.0,0.03925
117800.0,0.038659
117900.0,0.038035
118000.0,0.037378
118100.0,0.036691
118200.0,0.035974
118300.0,0.035226
118400.0,0.034449
118500.0,0.033644
118600.0,0.032812
118700.0,0.031952
118800.0,0.031067
118900.0,0.030157
119000.0,0.029223
119100.0,0.028265
119200.0,0.027286
119300.0,0.026284
119400.0,0.025263
119500.0,0.024221
119600.0,0.023161
119700.0,0.022083
119800.0,0.020988
119900.0,0.019877
120000.0,0.018751
120100.0,0.017609
120200.0,0.016454
120300.0,0.015288
120400.0,0.01411
120500.0,0.012922
120600.0,0.011725
120700.0,0.010521
120800.0,0.00931
120900.0,0.008093
121000.0,0.006873
121100.0,0.005649
121200.0,0.004424
121300.0,0.003197
121400.0,0.001969
121500.0,0.000742
121600.0,-0.000484
121700.0,-0.001708
121800.0,-0.002927
121900.0,-0.004143
122000.0,-0.005352
122100.0,-0.006555
122200.0,-0.00775
122300.0,-0.008936
122400.0,-0.010111
122500.0,-0.011276
122600.0,-0.012428
122700.0,-0.013568
122800.0,-0.014693
122900.0,-0.015805
123000.0,-0.016901
123100.0,-0.017982
123200.0,-0.019047
123300.0,-0.020095
123400.0,-0.021124
123500.0,-0.022135
123600.0,-0.023126
123700.0,-0.024097
123800.0,-0.025047
123900.0,-0.025975
124000.0,-0.02688
124100.0,-0.02776
124200.0,-0.028615
124300.0,-0.029446
124400.0,-0.030251
124500.0,-0.03103
124600.0,-0.031782
124700.0,-0.032507
124800.0,-0.033204
124900.0,-0.033873
125000.0,-0.034514
125100.0,-0.035125
125200.0,-0.035707
125300.0,-0.03626
125400.0,-0.036782
125500.0,-0.037274
125600.0,-0.037736
125700.0,-0.038166
125800.0,-0.038567
125900.0,-0.038936
126000.0,-0.039274
126100.0,-0.039583
126200.0,-0.03986
126300.0,-0.040107
126400.0,-0.040321
126500.0,-0.040505
126600.0,-0.040656
126700.0,-0.040775
126800.0,-0.040863
126900.0,-0.040918
127000.0,-0.040942
127100.0,-0.040931
127200.0,-0.040889
127300.0,-0.040815
127400.0,-0.04071
127500.0,-0.040575
127600.0,-0.040408
127700.0,-0.040211
127800.0,-0.039985
127900.0,-0.039728
128000.0,-0.039442
128100.0,-0.039127
128199.99999999999,-0.038783
128300.00000000001,-0.038411
128400.0,-0.038009
128500.0,-0.03758
128600.0,-0.037123
128699.99999999999,-0.036639
128800.00000000001,-0.036128
128900.0,-0.035592
129000.0,-0.03503
129100.0,-0.034446
129199.99999999999,-0.033838
129300.00000000001,-0.033207
129400.0,-0.032553
129500.0,-0.031878
129600.0,-0.031181
129699.99999999999,-0.030463
129800.00000000001,-0.029725
129900.0,-0.028966
130000.0,-0.028188
130100.0,-0.027389
130199.99999999999,-0.026571
130300.00000000001,-0.025735
130400.0,-0.024882
130500.0,-0.024012
130600.0,-0.023128
130699.99999999999,-0.022229
130800.00000000001,-0.021316
130900.0,-0.020391
131000.0,-0.019454
131100.0,-0.018507
131200.0,-0.01755
131300.0,-0.016584
131400.0,-0.015608
131500.0,-0.014624
131600.0,-0.013633
131700.0,-0.012634
131800.0,-0.01163
131900.0,-0.01062
132000.0,-0.009605
132100.0,-0.008586
132200.0,-0.007564
132300.0,-0.00654
