age,temperature
13500.0,-3.1077050476966672
13600.0,-4.97768978782018
13700.0,-4.462982052062061
13800.0,-4.801123331557735
13900.0,-4.285018556156029
14000.0,-3.1775470579959215
14100.0,-3.5569224619996866
14200.0,-4.01135835961385
14300.0,-2.6472668879275685
14400.0,-4.7547577479988
14500.0,-4.01782395704007
14600.0,-5.366955754962769
14700.0,-4.773528265107209
14800.0,-4.200572332621849
14900.0,-5.32749887629227
15000.0,-5.094648525923185
15100.0,-4.486662653398705
15200.0,-5.507668066235786
15300.0,-5.5304798792983085
15400.0,-4.781088721490561
15500.0,-5.675422140113758
15600.0,-5.160074332066327
15700.0,-5.349037927088443
15800.0,-6.1098635281411955
15900.0,-5.918879972563076
16000.0,-6.875239084700592
16100.0,-6.096483972248174
16200.0,-7.298322322735084
16300.0,-6.760703402296601
16400.0,-6.847082059950032
16500.0,-7.276125351809478
16600.0,-7.407509662902015
16700.0,-8.10246195734384
16800.0,-8.523280276918618
16900.0,-7.789331481658844
17000.0,-7.843141515566736
17100.0,-9.094910000254504
17200.0,-8.560312307166516
17300.0,-8.792671901393007
17400.0,-9.480975370405584
17500.0,-9.656276053260354
17600.0,-9.209328291256417
17700.0,-8.883506426270277
17800.0,-9.760023162513436
17900.0,-9.239189100671824
18000.0,-8.976791900198885
18100.0,-9.434471767445721
18200.0,-9.445984686668199
18300.0,-10.106898716305718
18400.0,-9.19474858438713
18500.0,-9.81925135723097
18600.0,-9.534060997823666
18700.0,-9.34499980236722
18800.0,-9.70235624324673
18900.0,-8.593787270091338
19000.0,-9.902893286521579
19100.0,-9.51021524975046
19200.0,-8.453787906967637
19300.0,-9.56166489272434
19400.0,-9.608864495630787
19500.0,-10.11379244186408
19600.0,-10.139759998659779
19700.0,-8.94445157918312
19800.0,-8.761106625879064
19900.0,-10.19163850571119
20000.0,-9.239897972284743
20100.0,-9.000521662709707
20200.0,-9.34522650042158
20300.0,-9.675224468208885
20400.0,-10.170204108501313
20500.0,-8.873232542700208
20600.0,-9.533336146367807
20700.0,-9.420443791602201
20800.0,-9.385190843770824
20900.0,-9.41998887277165
21000.0,-9.517739105084384
21100.0,-8.892257716460692
21200.0,-9.996504189109613
21300.0,-9.194974048887444
21400.0,-8.401737727742795
21500.0,-9.41394160493471
21600.0,-9.861787847801512
21700.0,-9.26391425808308
21800.0,-8.553355299605055
21900.0,-9.178595603286016
22000.0,-9.455610129331621
22100.0,-9.976683363531892
22200.0,-8.841362719393402
22300.0,-9.757957986947666
22400.0,-9.202673365951457
22500.0,-8.914427332155833
22600.0,-9.483272639545975
22700.0,-9.649914229876934
22800.0,-9.486881518106392
22900.0,-9.617542971384916
23000.0,-8.632184061731829
23100.0,-8.285205519238257
23200.0,-9.146901379062191
23300.0,-10.056487588083128
23400.0,-9.031252974083213
23500.0,-8.760434632601816
23600.0,-8.832799185440285
23700.0,-9.18433733883742
23800.0,-10.141689777628335
23900.0,-9.719501616536524
24000.0,-10.253282164079206
24100.0,-9.50845311003454
24200.0,-9.01670574183845
24300.0,-9.446604872828471
24400.0,-10.091486214359287
24500.0,-8.74252698240769
24600.0,-10.153677591187261
24700.0,-9.987529399634548
24800.0,-9.660995880173802
24900.0,-9.558106251941098
25000.0,-9.90287242058045
25100.0,-9.567990304701029
25200.0,-9.816582845332443
25300.0,-10.408982692498613
25400.0,-9.64538258907874
25500.0,-9.79580299785867
25600.0,-9.48863674468314
25700.0,-10.158216406744984
25800.0,-9.618452089588471
25900.0,-8.931229735662436
26000.0,-10.194858069461642
26100.0,-9.8048392627778
26200.0,-9.270788374222592
26300.0,-10.049707829409188
26400.0,-9.702327468778499
26500.0,-9.513030676722789
26600.0,-10.103947866968028
26700.0,-9.585717747473193
26800.0,-9.588741377610383
26900.0,-9.926277728457626
27000.0,-9.73589704678958
27100.0,-9.79091409529034
27200.0,-8.706727292821833
27300.0,-8.300357108395703
27400.0,-9.145800824532431
27500.0,-9.638961516005104
27600.0,-8.571517111096405
27700.0,-8.261111973369838
27800.0,-9.27125901564611
27900.0,-8.705140525419102
28000.0,-10.130520498373267
28100.0,-9.32047453808733
28200.0,-9.646621249089018
28300.0,-8.801678883720928
28400.0,-7.986273961453872
28500.0,-8.630191744453107
28600.0,-8.82167605111713
28700.0,-9.1949409472428
28800.0,-9.202038168167281
28900.0,-8.794967530401108
29000.0,-8.684338590118859
29100.0,-8.103097283035817
29200.0,-7.614672250000021
29300.0,-7.69472561792132
29400.0,-9.146931374909705
29500.0,-8.382792833411944
29600.0,-8.363468752365016
29700.0,-8.233073285180541
29800.0,-9.666493316608188
29900.0,-9.39689147990235
30000.0,-8.95880345914915
30100.0,-9.604118432794353
30200.0,-8.785673144204225
30300.0,-9.36408007076304
30400.0,-9.110366438484421
30500.0,-9.223524371340824
30600.0,-8.88
30700.0,-8.87
30800.0,-8.55231046712172
30900.0,-8.716483345675897
31000.0,-8.866707557328516
31100.0,-9.761421525134619
31200.0,-9.537203841810838
31300.0,-9.449646775052232
31400.0,-9.046581158796451
31500.0,-9.665768604082077
31600.0,-9.874024621600354
31700.0,-8.316679850289624
31800.0,-8.626863043663414
31900.0,-7.641896533190014
32000.0,-7.2014168045888205
32100.0,-8.620756996448053
32200.0,-8.780438697399612
32300.0,-8.37340505747126
32400.0,-8.98784761800377
32500.0,-8.168102637112678
32600.0,-9.756110566369095
32700.0,-9.328183607039739
32800.0,-9.42542697296815
32900.0,-8.984249578022217
33000.0,-8.442450371185023
33100.0,-7.973290986212
33200.0,-7.892041625012523
33300.0,-7.534407509498636
33400.0,-8.081096630460491
33500.0,-8.155678618959337
33600.0,-7.742712135832741
33700.0,-8.109972869824775
33800.0,-9.511369814193229
33900.0,-9.53
34000.0,-9.52
34100.0,-8.883655998429214
34200.0,-9.065945480093673
34300.0,-9.462882834023894
34400.0,-8.175277616428062
34500.0,-8.411196952523637
34600.0,-8.233092856722527
34700.0,-7.878032494844025
34800.0,-7.366108968473902
34900.0,-8.228628134432512
35000.0,-7.365157658086746
35100.0,-8.15585819318852
35200.0,-7.2808431218672665
35300.0,-8.077569252841851
35400.0,-8.08143750125944
35500.0,-8.487346046915048
35600.0,-7.8367078548712765
35700.0,-7.924378650250573
35800.0,-8.21426586230747
35900.0,-8.03841756331232
36000.0,-8.078485820566527
36100.0,-9.05370568673964
36200.0,-8.55794402895422
36300.0,-7.918741791186816
36400.0,-8.05884757831842
36500.0,-8.066725324957593
36600.0,-8.379484604843471
36700.0,-7.962229614810409
36800.0,-8.81696311386155
36900.0,-8.250556183415757
37000.0,-6.687024042569302
37100.0,-7.88023664209337
37200.0,-6.682824248354216
37300.0,-7.066575716234668
37400.0,-7.283567636849089
37500.0,-6.998401150355708
37600.0,-6.136246146060781
37700.0,-5.223285762826983
37800.0,-4.925590649104894
37900.0,-7.1714646424239055
38000.0,-7.543449832239766
38100.0,-6.197706876401573
38200.0,-7.504224164724975
38300.0,-7.070772985507299
38400.0,-6.622354707080489
38500.0,-6.539320987793325
38600.0,-6.365316467949859
38700.0,-7.144717851819017
38800.0,-6.177512064765293
38900.0,-6.549921594971981
39000.0,-7.313172879629779
39100.0,-7.497782092423856
39200.0,-8.099753640506352
39300.0,-7.988700916152629
39400.0,-8.028535952323715
39500.0,-8.73586382576417
39600.0,-9.144444464359331
39700.0,-8.587776990125109
39800.0,-7.993864124088727
39900.0,-7.8179456029156675
40000.0,-7.421600362644369
40100.0,-7.705447231272325
40200.0,-8.60770117852868
40300.0,-8.254822218747563
40400.0,-7.502229668750196
40500.0,-8.604626543499531
40600.0,-8.718855401011893
40700.0,-8.808413826737205
40800.0,-8.20364667876067
40900.0,-8.597501306589054
41000.0,-7.884147290640399
41100.0,-8.111800371112144
41200.0,-6.851555728322401
41300.0,-7.5696209355147746
41400.0,-8.335963157233174
41500.0,-8.098728429780977
41600.0,-8.359679985201613
41700.0,-8.088400860628573
41800.0,-8.718197071285633
41900.0,-8.783981779656383
42000.0,-8.779239143507958
42100.0,-9.042056704193598
42200.0,-8.705103145836164
42300.0,-7.931201748139544
42400.0,-7.899991260037014
42500.0,-7.671193871540397
42600.0,-7.758090100452407
42700.0,-8.065773436421624
42800.0,-7.696097620838139
42900.0,-6.9146210585025765
43000.0,-7.136071932775953
43100.0,-6.7841554210056145
43200.0,-6.898869478225549
43300.0,-7.936580332040149
43400.0,-6.934326497163703
43500.0,-7.914777189536173
43600.0,-7.3817435561160085
43700.0,-7.76642817965386
43800.0,-8.438647300486245
43900.0,-8.046965439430554
44000.0,-8.66357530925784
44100.0,-8.390335129794789
44200.0,-8.788929130064192
44300.0,-8.262138369442336
44400.0,-7.257506395422158
44500.0,-8.582854165334206
44600.0,-8.333215326758394
44700.0,-7.623846047063209
44800.0,-7.797553920771957
44900.0,-7.5771030470462
45000.0,-7.705130328083473
45100.0,-7.067636343740248
45200.0,-7.031052336420909
45300.0,-6.809280847682104
45400.0,-6.652959751093702
45500.0,-6.925113949400801
45600.0,-6.792369744745552
45700.0,-6.599683124797589
45800.0,-5.773016407893979
45900.0,-4.839374233128848
46000.0,-6.184015052610884
46100.0,-5.548392168393791
46200.0,-6.325327239693153
46300.0,-6.155959226848734
46400.0,-5.3980697580931345
46500.0,-4.083749275347062
46600.0,-5.321095581266234
46700.0,-5.320824793540826
46800.0,-6.540028189512188
46900.0,-6.062600406733465
47000.0,-6.28890575788493
47100.0,-6.788094857527951
47200.0,-6.4284358685136125
47300.0,-6.662774672516709
47400.0,-6.9178790497485
47500.0,-6.840068213283294
47600.0,-7.1311648149310525
47700.0,-6.2637103020234965
47800.0,-7.624007912850259
47900.0,-7.246620520151454
48000.0,-8.01112004206318
48100.0,-8.44010082615935
48200.0,-7.516255566679322
48300.0,-7.229233011325828
48400.0,-6.750644324269325
48500.0,-7.063897449359605
48600.0,-7.787807397260331
48700.0,-7.978088001413646
48800.0,-7.467205652344135
48900.0,-6.689853735152647
49000.0,-7.6453541360283115
49100.0,-8.004953866291114
49200.0,-7.783333956251486
49300.0,-8.079610160081641
49400.0,-7.657384193944429
49500.0,-6.969624215505632
49600.0,-7.494016234530988
49700.0,-7.004035784246953
49800.0,-6.852269709086153
49900.0,-7.55669808552629
50000.0,-7.527102268782432
50100.0,-6.836496893413366
50200.0,-6.8819429398138015
50300.0,-7.506756627076977
50400.0,-7.052172235131828
50500.0,-7.0576403714961575
50600.0,-8.084220001614305
50700.0,-7.010561650639769
50800.0,-6.632905183848699
50900.0,-7.312976611302143
51000.0,-6.873107735154222
51100.0,-7.38
51200.0,-7.1811695881603805
51300.0,-6.971897570977143
51400.0,-7.049599510777648
51500.0,-6.2542104076607234
51600.0,-6.965832651365402
51700.0,-6.597597339505015
51800.0,-5.772136662143758
51900.0,-6.2761293718563955
52000.0,-5.044501149804896
52100.0,-5.8250904174254
52200.0,-6.547818090101293
52300.0,-6.380224702355581
52400.0,-6.052330337878418
52500.0,-6.757857494769341
52600.0,-5.86645934048005
52700.0,-6.289924094241198
52800.0,-6.111193212121208
52900.0,-6.672528173017345
53000.0,-5.486622185040614
53100.0,-6.082686815643525
53200.0,-5.363722945382723
53300.0,-5.053700842524132
53400.0,-4.996830758333682
53500.0,-6.228746631429131
53600.0,-6.770854110456999
53700.0,-6.7204326887179855
53800.0,-6.184411397800975
53900.0,-6.476032122443829
54000.0,-6.611565203573953
54100.0,-6.355819743957354
54200.0,-5.8683353410017185
54300.0,-7.015129275977709
54400.0,-6.905703276478666
54500.0,-7.3334052169731665
54600.0,-7.654172628048914
54700.0,-7.371198074369449
54800.0,-5.982875982303913
54900.0,-6.625644028448689
55000.0,-6.243897927946767
55100.0,-6.396930664161683
55200.0,-6.9164152004802615
55300.0,-6.534423726676475
55400.0,-6.9662169489908825
55500.0,-6.805442390507174
55600.0,-7.358354720467691
55700.0,-8.273184181500095
55800.0,-7.342617671201094
55900.0,-8.297753583532907
56000.0,-7.819831730629341
56100.0,-7.333503827331389
56200.0,-6.686153903738413
56300.0,-7.3776295141412636
56400.0,-7.0499277933101485
56500.0,-6.907519060692317
56600.0,-7.168512431521253
56700.0,-6.951231508440029
56800.0,-6.191361788837949
56900.0,-5.4144044457516145
57000.0,-6.265503662059011
57100.0,-5.553386723616313
57200.0,-5.333361659244747
57300.0,-5.580385445009947
57400.0,-6.5827416784886825
57500.0,-5.938042484630252
57600.0,-6.248665715214095
57700.0,-6.445776648726584
57800.0,-6.884149587122941
57900.0,-6.202316627064543
58000.0,-5.98329899740578
58100.0,-6.034233473335257
58200.0,-4.872309143530993
58300.0,-5.020933333654495
58400.0,-5.76373432841349
58500.0,-5.21343618763549
58600.0,-5.240445567272363
58700.0,-5.2070749664532805
58800.0,-5.809746219890349
58900.0,-5.801456000000002
59000.0,-5.759461593142945
59100.0,-5.37174930466724
59200.0,-4.607731227546859
59300.0,-6.569434760722547
59400.0,-5.555980601797311
59500.0,-6.468234914748686
59600.0,-5.894112937634433
59700.0,-6.891597328987662
59800.0,-5.904068504289512
59900.0,-6.43452343184511
60000.0,-6.599626328643136
60100.0,-7.0598717087265985
60200.0,-7.052703141488752
60300.0,-7.254072166024416
60400.0,-6.448610688389535
60500.0,-6.832061536680274
60600.0,-5.80789896657798
60700.0,-6.929872474202264
60800.0,-7.469301104518813
60900.0,-6.506620645740438
61000.0,-7.606939679408194
61100.0,-7.0948425687276515
61200.0,-7.128086768453447
61300.0,-7.331790895802972
61400.0,-8.053082192944869
61500.0,-6.9673471568834895
61600.0,-7.76272417276353
61700.0,-7.288354886315306
61800.0,-7.743278339633889
61900.0,-8.270335570469799
62000.0,-8.606002748444183
62100.0,-7.962137139504613
62200.0,-8.201848029934725
62300.0,-8.807014329437942
62400.0,-7.893193725490246
62500.0,-8.903139443974297
62600.0,-8.839964628806145
62700.0,-8.313998511365162
62800.0,-9.311311284270332
62900.0,-8.580861990803708
63000.0,-9.829025012658263
63100.0,-9.253153536955423
63200.0,-9.400968960680503
63300.0,-9.151881731958778
63400.0,-9.004841324654395
63500.0,-8.533344678155283
63600.0,-6.77888021022003
63700.0,-7.253394123287363
63800.0,-8.373464699029183
63900.0,-7.635631555386195
64000.0,-7.671569809532551
64100.0,-9.078663754447396
64200.0,-8.654172307692297
64300.0,-9.10172871967862
64400.0,-8.250537796528087
64500.0,-9.030626756302528
64600.0,-8.728945644042017
64700.0,-8.356825051988947
64800.0,-9.103647669556654
64900.0,-8.844565392477753
65000.0,-7.72
65100.0,-9.381404610318409
65200.0,-8.665783909690555
65300.0,-8.72352362901228
65400.0,-9.350705419354828
65500.0,-9.061264436760931
65600.0,-8.509186399629238
65700.0,-9.217129691617895
65800.0,-9.436272468089408
65900.0,-9.175420933200282
66000.0,-9.54450297112576
66100.0,-9.200322935922335
66200.0,-9.534215825922484
66300.0,-9.106454638376283
66400.0,-8.961323353225275
66500.0,-8.349306628656818
66600.0,-8.766431535783259
66700.0,-8.872098183409769
66800.0,-9.112041570203399
66900.0,-8.897658352931881
67000.0,-9.315202670532774
67100.0,-9.361965934303075
67200.0,-9.352145392499985
67300.0,-8.862565408450704
67400.0,-9.23504245319263
67500.0,-8.53952116176721
67600.0,-9.026021315491157
67700.0,-9.227467449779436
67800.0,-7.3443256793341085
67900.0,-8.637432141318422
68000.0,-8.68144490120138
68100.0,-9.614664129377726
68200.0,-9.383337284978097
68300.0,-7.836721562558627
68400.0,-7.927018550598479
68500.0,-7.985819394492102
68600.0,-8.148797202699383
68700.0,-8.321586905564452
68800.0,-9.071148147572769
68900.0,-9.177619699150307
69000.0,-8.971966339003433
69100.0,-9.312425061682335
69200.0,-9.192404533418674
69300.0,-8.940042770930775
69400.0,-7.382793142828671
69500.0,-8.745272939638394
69600.0,-7.681971529534006
69700.0,-7.500729059371998
69800.0,-7.948336636880035
69900.0,-7.614811886171365
70000.0,-7.4981432516703865
70100.0,-7.403604610975422
70200.0,-6.83942619541815
70300.0,-6.30889349541294
70400.0,-6.604634962873944
70500.0,-5.208776990211284
70600.0,-5.612550718962036
70700.0,-5.172591565845233
70800.0,-5.73430693079864
70900.0,-6.67854617991503
71000.0,-6.384856752309408
71100.0,-6.8082058102219225
71200.0,-6.135811874486588
71300.0,-6.439268536570275
71400.0,-7.065375229781121
71500.0,-6.699338438686413
71600.0,-6.728888144046561
71700.0,-6.666696309513209
71800.0,-6.906754215783104
71900.0,-7.00015230260041
72000.0,-7.056299451844793
72100.0,-7.602787526113654
72200.0,-7.52480571303396
72300.0,-8.22471292613008
72400.0,-8.308467014712848
72500.0,-8.180752475247525
72600.0,-8.207567567567574
72700.0,-7.62794941900205
72800.0,-7.575602628393583
72900.0,-7.174540270848217
73000.0,-6.809334752527982
73100.0,-6.648402100525138
73200.0,-7.029951008102504
73300.0,-6.510697852760828
73400.0,-6.679066564651974
73500.0,-5.656909460834274
73600.0,-6.23
73700.0,-6.111459395841496
73800.0,-6.081539938556021
73900.0,-4.312951632906213
74000.0,-5.524988510549406
74100.0,-5.0239735099338745
74200.0,-4.720915178571397
74300.0,-5.344617968094124
74400.0,-5.025149269993454
74500.0,-3.5760374739764744
74600.0,-4.188475696083081
74700.0,-5.4233333333333125
74800.0,-5.566763345943623
74900.0,-5.9095977011494805
75000.0,-6.336124924196386
75100.0,-5.960529878166703
75200.0,-5.9329731892757
75300.0,-6.024691309476982
75400.0,-6.650576488319523
75500.0,-6.58161314695874
75600.0,-6.821773089024656
75700.0,-6.878731074260899
75800.0,-7.894601455407007
75900.0,-7.069557613168701
76000.0,-6.793924663677149
76100.0,-6.515966767371554
76200.0,-6.930543702684153
76300.0,-6.248564593301424
76400.0,-7.4422175270990785
76500.0,-6.3996742367832375
76600.0,-6.171033557046965
76700.0,-7.1488210599965
76800.0,-6.679518716577559
76900.0,-6.404515659140602
77000.0,-6.042026558891455
77100.0,-6.462518968133535
77200.0,-5.677279999999929
77300.0,-5.728587981146899
77400.0,-6.566473466315354
77500.0,-6.434251618871417
77600.0,-7.030005499541681
77700.0,-6.871779259519201
77800.0,-6.5473988650924255
77900.0,-6.4985236871098095
78000.0,-5.992973181555071
78100.0,-6.534204921042928
78200.0,-5.749789350497375
78300.0,-6.768435754189854
78400.0,-5.503912699980272
78500.0,-6.12662454528049
78600.0,-5.5391266375545865
78700.0,-5.127699797160306
78800.0,-5.907145465611805
78900.0,-5.554213527329921
79000.0,-6.5341099026904335
79100.0,-5.502381233983851
79200.0,-5.6257510472771
79300.0,-4.629557109557116
79400.0,-5.2178711836052
79500.0,-5.749787489975975
79600.0,-5.456688115825384
79700.0,-4.1299698405859795
79800.0,-5.225058920818672
79900.0,-5.704184467957656
80000.0,-4.98746840521568
80100.0,-4.902770199370411
80200.0,-5.919956461508153
80300.0,-5.32375814332242
80400.0,-4.9692984293193465
80500.0,-5.016815642458098
80600.0,-4.71542290655982
80700.0,-4.872629787234114
80800.0,-4.6008177172061355
80900.0,-5.01931246163293
81000.0,-5.351232600363126
81100.0,-5.267583658386287
81200.0,-5.2180245204666384
81300.0,-4.0704685149365485
81400.0,-5.240764872521223
81500.0,-4.37
81600.0,-4.454050991501428
81700.0,-3.257381695892359
81800.0,-4.010082739600145
81900.0,-3.952580645161376
82000.0,-4.318998462552161
82100.0,-4.08947368421058
82200.0,-3.8853178155774377
82300.0,-3.110692901979698
82400.0,-3.178242320819189
82500.0,-3.2686356151494516
82600.0,-3.5423875753360075
82700.0,-3.6874629009095523
82800.0,-3.4035092412452483
82900.0,-3.58425308785824
83000.0,-3.052726616975241
83100.0,-2.4886389172625347
83200.0,-2.8018193319838023
83300.0,-2.5096971265854426
83400.0,-3.498772631083937
83500.0,-2.9359776796094375
83600.0,-3.56524253731346
83700.0,-3.010048076922982
83800.0,-4.581969860064563
83900.0,-3.7627759963353413
84000.0,-3.60862252295812
84100.0,-4.112254180601945
84200.0,-4.531988950276203
84300.0,-4.353248463564554
84400.0,-3.5497942386831354
84500.0,-3.8425348627980473
84600.0,-3.514882366643392
84700.0,-4.1344170251301255
84800.0,-4.441632653061239
84900.0,-5.217160161507078
85000.0,-4.324945267224735
85100.0,-4.787737286390752
85200.0,-3.2953416746874824
85300.0,-4.579153605015679
85400.0,-4.9928754920240515
85500.0,-4.711325908804321
85600.0,-4.984681496461074
85700.0,-4.7035837669094915
85800.0,-5.3488954635108525
85900.0,-5.2545191740413
86000.0,-4.72823227132579
86100.0,-4.487638376383735
86200.0,-5.331058436532444
86300.0,-5.323556338028171
86400.0,-5.599939275220413
86500.0,-5.8791536167039915
86600.0,-6.2827592989985686
86700.0,-5.138806897934698
86800.0,-5.840682492581577
86900.0,-5.34644310474763
87000.0,-5.789778016469727
87100.0,-6.967067773167335
87200.0,-7.5804302252816065
87300.0,-6.717066394600474
87400.0,-6.163065600581368
87500.0,-6.821929824561368
87600.0,-6.8253922746781495
87700.0,-6.971013776050923
87800.0,-6.368147368420961
87900.0,-6.441821946169761
88000.0,-5.818501254930095
88100.0,-6.374942965779461
88200.0,-6.237848646785
88300.0,-6.627126803086256
88400.0,-6.4068510867613035
88500.0,-6.100502793296038
88600.0,-6.204574581701672
88700.0,-5.591793548387102
88800.0,-5.5535244519392695
88900.0,-5.524702426080411
89000.0,-6.311032270239534
89100.0,-5.854801475755426
89200.0,-6.1223153763824545
89300.0,-4.729675935187038
89400.0,-5.04857198367979
89500.0,-5.094227769110752
89600.0,-6.214135878129919
89700.0,-4.883081081081024
89800.0,-5.211824874079811
89900.0,-4.910236370568039
90000.0,-4.742284768211892
90100.0,-5.440334846765032
90200.0,-5.435638337701232
90300.0,-5.229781702719084
90400.0,-5.6634345961401165
90500.0,-5.320138916063536
90600.0,-6.591424802110806
90700.0,-6.264930200885254
90800.0,-5.804182496005669
90900.0,-4.946757865937059
91000.0,-5.676243405493907
91100.0,-5.171452054794515
91200.0,-5.951829374024603
91300.0,-6.098397502601476
91400.0,-6.069479500891315
91500.0,-4.224891604256947
91600.0,-5.565313045163732
91700.0,-6.153776763776776
91800.0,-5.490221287490849
91900.0,-5.354208318132102
92000.0,-5.312179367159706
92100.0,-5.3764154786150895
92200.0,-5.843610613122974
92300.0,-5.369303590859673
92400.0,-4.8061670956247236
92500.0,-5.218058377978913
92600.0,-4.70416038647339
92700.0,-5.448064340239883
92800.0,-4.901811860150665
92900.0,-4.918260023355419
93000.0,-5.9260309278351
93100.0,-5.267481382470795
93200.0,-5.503329621380849
93300.0,-4.274497041420102
93400.0,-4.498585757271812
93500.0,-5.549429280397043
93600.0,-4.961159447348772
93700.0,-4.50222153846161
93800.0,-4.605930434782612
93900.0,-4.80729414054896
94000.0,-4.560690331437551
94100.0,-4.308061718434855
94200.0,-4.720802655401361
94300.0,-4.161060855263153
94400.0,-5.106301520425005
94500.0,-4.933938989513823
94600.0,-5.1543950938487315
94700.0,-4.810122015915127
94800.0,-2.8465374077978316
94900.0,-4.055342126957855
95000.0,-3.8504376601196215
95100.0,-4.1298591549295764
95200.0,-5.018268231672051
95300.0,-4.960003786444536
95400.0,-5.294298842124594
95500.0,-4.922366641622847
95600.0,-4.6770490580116615
95700.0,-5.195031126202588
95800.0,-4.688987759860035
95900.0,-4.168135885167187
96000.0,-5.35972125435544
96100.0,-4.408258902223133
96200.0,-4.105111066640023
96300.0,-4.846168717047426
96400.0,-4.541327265832366
96500.0,-5.66867551983221
96600.0,-4.6812719891744985
96700.0,-5.4327196418578625
96800.0,-4.760222566286056
96900.0,-4.659328753680053
97000.0,-5.494018007878548
97100.0,-4.626365954108593
97200.0,-4.284254901960792
97300.0,-4.31457951375051
97400.0,-4.710314465408846
97500.0,-4.307410457766674
97600.0,-5.12558508674783
97700.0,-4.375748480243108
97800.0,-4.409975961538483
97900.0,-5.102723935389131
98000.0,-4.662797095911352
98100.0,-4.43164796219727
98200.0,-5.339428571428531
98300.0,-5.296107831562388
98400.0,-4.596223564954686
98500.0,-4.469386368179004
98600.0,-4.598629755028907
98700.0,-5.207051677243873
98800.0,-4.9386253521125765
98900.0,-4.9239780053090385
99000.0,-4.395777126099694
